"FIGIS_ID","ISCAAP_ID","NAME_en","NAME_fr","NAME_es","NAME_ar","NAME_cn","NAME_ru","Unit","Scientific.Name","Alpha3.Code","FAOMAP_LAYER_ID","Author"
"12625","1705907201","","","","","","","t","Hemitaeniochromis urotaenia","HJU","","(Regan 1922)"
"12592","1400213401","Sharpbelly","","","","","","t","Hemiculter leucisculus","HMU","","(Basilewsky 1855)"
"12593","1410303001","","","","","","","t","Hemidoras morrisi","HDM","","Eigenmann 1925"
"12594","1772300701","Wrasse blenny","","","","","","t","Hemiemblemaria simulus","HBI","","Longley & Hildebrand 1940"
"12595","1080601801","Sicklefin weasel shark","Milandre faucille","Comadreja segadora","قِرش سُرعوب مِنجَل","犁鳍半条鲨","","t","Hemigaleus microstoma","HEH","","Bleeker 1852"
"12596","1706201101","Lagoon damselfish","","","","","","t","Hemiglyphidodon plagiometopon","HGP","","(Bleeker 1852)"
"12597","1732114001","","","","","","","t","Hemigobius bleekeri","HGE","","Koumans 1953"
"12598","1400218601","","","","","","","t","Hemigrammocapoeta kemali","HMK","","(Hankó 1924)"
"12599","1381602001","","","","","","","t","Hemigrammocharax angolensis","HXA","","Poll 1967"
"12600","1400218701","Garnet minnow","","","","","","t","Hemigrammocypris lini","HMI","","Weitzman & Chan 1966"
"12601","1381301001","Barnard's robber","","","","","","t","Hemigrammopetersius barnardi","HGB","","(Herre 1936)"
"12602","1380101603","Buenos Aires tetra","","","","","","t","Hemigrammus caudovittatus","HGC","","Ahl 1923"
"12603","1380101601","","","","","","","t","Hemigrammus rodwayi","HGR","","Durbin 1909"
"12604","1380101602","Featherfin tetra","","","","","","t","Hemigrammus unilineatus","HGU","","(Gill 1858)"
"12605","1706344201","Barred thicklip","","","","","","t","Hemigymnus fasciatus","HGF","","(Bloch 1792)"
"12606","1781302401","Yellow Irish lord","","","","","","t","Hemilepidotus jordani","HPJ","","Bean 1881"
"12607","1400701201","","","","","","","t","Hemimyzon formosanum","HMO","","(Boulenger 1894)"
"12608","1782200201","","","","","","","t","Heminodus japonicus","HNJ","","Kamohara 1952"
"12609","1380500602","","","Julilla","","","","t","Hemiodus gracilis","HDG","","Günther 1864"
"12610","1380500601","","","","","","","t","Hemiodus argenteus","HDO","","Pellegrin 1909"
"12611","1410204501","","","","","","","t","Hemipimelodus bicolor","HPB","","Fowler 1935"
"12612","1080600201","Snaggletooth shark","","","","","","t","Hemipristis elongata","HEE","","(Klunzinger 1871)"
"12613","1412801301","","","","","","","t","Hemipsilichthys cameroni","HPC","","(Steindachner 1907)"
"12614","1470300403","Black-barred halfbeak","","","","","","t","Hemiramphus far","HHF","","(Forsskål 1775)"
"12615","1470300410","Yellowtip halfbeak","","","","","","t","Hemiramphus marginatus","HHM","","(Forsskål 1775)"
"12616","1470300501","","","","","","","t","Hemirhamphodon chrysopunctatus","HHC","","Brembach 1978"
"12588","1702339704","Blackfin jack","Carangue chumbo","Casabe chumbo","شيم أسود الزِّعْنِفَة","妒半鲹","","t","Hemicaranx zelotes","HXZ","","Gilbert 1898"
"12589","1413400301","","","","","","","t","Hemicetopsis candiru","HMA","","(Spix & Agassiz 1829)"
"12590","1705927501","Jewelfish","","","","双斑伴丽鱼","","t","Hemichromis bimaculatus","HJB","","Gill 1862"
"12591","1705927502","Banded jewelfish","Hémichromis rayé","","","条纹伴丽鱼","","t","Hemichromis fasciatus","HJF","","Peters 1857"
"14129","1900901601","False puffer","","","","","","t","Paraluteres prionurus","RRP","","(Bleeker 1851)"
"14130","1709500401","High-finned glass perchlet","","","","","","t","Parambassis altipinnis","BSY","","Allen 1982"
"14131","1400502801","","","","","大鳞副泥鳅","","t","Paramisgurnus dabryanus","PAD","","Dabry de Thiersant 1872"
"14132","1900901701","Wedgetail filefish","","","","","","t","Paramonacanthus barnardi","RKB","","Fraser-Brunner 1941"
"14133","1280601401","Ghost stonebasher","","","","","","t","Paramormyrops jacksoni","OMJ","","(Poll 1967)"
"14134","1411400501","","","","","","","t","Paramphilius firestonei","PAF","","Schultz 1942"
"14135","1030300201","Brown hagfish","","","","","","t","Paramyxine atami","MYP","","Dean 1904"
"14136","1705911901","","","","","","","t","Parananochromis caudifasciatus","RNC","","(Boulenger 1913)"
"14137","1703703501","Half-mourning croaker","","","","","","t","Paranibea semiluctuosa","RNI","","(Cuvier 1830)"
"14138","1709240002","Maori chief","","","","","","t","Paranotothenia angustata","NHG","","(Hutton 1875)"
"14139","1709240003","Black cod","","","","","","t","Paranotothenia microlepidota","NHJ","","(Hutton 1875)"
"14140","1700219501","Creole-fish","Badèche créole","Cuna lucero","","","","t","Paranthias furcifer","TIF","","(Valenciennes 1828)"
"14112","1431501601","Sailfin eel","","","","","","t","Paraletharchus pacificus","OPA","","(Osburn & Nichols 1916)"
"14086","1772001201","Lancer dragonet","","","","","","t","Paradiplogrammus bairdi","DGB","","(Jordan 1888)"
"14087","1750500802","Antarctic escolar","Escolier antarctique","Escolar antártico","سمك جِراب قطبي جنوبي","南极副双棘蛇鲭","","t","Paradiplospinus antarcticus","TEZ","","Andriashev 1960"
"14088","1750500801","Slender escolar","Escolier élégant","Escolar magro","سمك جِراب أنيق","细身副双棘蛇鲭","","t","Paradiplospinus gracilis","PDG","","(Brauer 1906)"
"14089","1381601101","","","","","","","t","Paradistichodus dimidiatus","PDD","","(Pellegrin 1904)"
"14090","1709500301","","","","","","","t","Paradoxodacna piratica","DXP","","Roberts 1989"
"14091","1231800601","","","","","","","t","Paragalaxias dissimilis","GPU","","(Regan 1906)"
"14092","1080600301","Whitetip weasel shark","","","","","","t","Paragaleus leucolomatus","HEC","","Compagno & Smale 1985"
"14093","1080600302","Atlantic weasel shark","Milandre jaune","Tiburón comadiza","قِرش سُرعوب أطلسي","大西洋副沙条鲨","","t","Paragaleus pectoralis","HEI","","(Garman 1906)"
"14094","1080600303","Straight-tooth weasel shark","Milandre belette","Comadreja coluda","قِرش سُرعوب قويُّ الأسنان","台湾副沙条鲨","","t","Paragaleus tengi","HEN","","(Chen 1963)"
"14095","1732118401","Redhead goby","","","","","","t","Paragobiodon echinocephalus","RGE","","(Rüppell 1830)"
"14096","1380110601","","","","","","","t","Paragoniates alburnus","PGU","","Steindachner 1876"
"14097","1732500701","","","","","","","t","Paragunnellichthys seychellensis","GLY","","Dawson 1967"
"14098","1900500701","Jambeau","","","","","","t","Parahollardia lineata","RRE","","(Longley 1935)"
"14099","1771503801","","","","","","","t","Parahypsos paytensis","YPY","","(Steindachner 1876)"
"14100","1411600701","Glass schilbid","","","","","","t","Parailia pellucida","ILP","","(Boulenger 1901)"
"14101","1220300401","","","","","","","t","Parakneria abbreviata","KPA","","(Pellegrin 1931)"
"14102","1703628201","Dara","","","","","","t","Parakuhlia macrophthalmus","PKC","","(Osório 1894)"
"14103","1413600101","","","","","","","t","Parakysis anomalopteryx","PKA","","Roberts 1989"
"14104","1705911801","","","","","","","t","Paralabidochromis victoriae","RIV","","Greenwood 1956"
"14105","1700240504","Camotillo","","","","","","t","Paralabrax albomaculatus","PXM","","(Jenyns 1840)"
"14106","1700240503","Kelp bass","","","","","","t","Paralabrax clathratus","PXK","","(Girard 1854)"
"16471","2281202315","Birma river prawn","Bouquet birman","Camarón birmano","إيربيان كبير نهر بِيرْمَانِي","缅甸沼虾","","t","Macrobrachium birmanicum","HJI","","(Schenkel 1902)"
"16455","2281202305","Shortleg river prawn","Bouquet tipattes","Camarón patojo","إيربيان كبير نهر أرجل صغيرة","短腿沼虾","","t","Macrobrachium mirabile","MMZ","","(Kemp 1917)"
"16457","2281202341","Ohio river prawn","Bouquet ohio","Camarón de Ohio","إيربيان كبير نهر أُوهايُو","俄亥俄沼虾","","t","Macrobrachium ohione","BKH","","(Smith 1872)"
"16458","2281202342","Buchura river prawn","Bouquet buchura","Camarón buchura","","","","t","Macrobrachium olfersii","BKF","","(Wiegemann 1836)"
"16378","2280901205","Malagasy caridina","Saltarelle malgache","Caridina malgache","كردينة مدغشقر","马尔加什米虾","","t","Caridina edulis","RKE","","Bouvier 1904"
"16379","2280901206","Needlenose caridina","Saltarelle aiguille","Caridina aguja","كردينة مِسَلّة أو كردينة صنّارة","针鼻米虾","","t","Caridina gracilirostris","RKR","","De Man 1892"
"16380","2280901201","Smooth caridina","Saltarelle glabre","Caridina lisa","كردينة أَجْرَد","光滑米虾","","t","Caridina laevis","RKV","","Heller 1862"
"16381","2280901207","Common caridina","Saltarelle commune","Caridina común","كردينة شائعة","尼罗米虾","","t","Caridina nilotica","RKN","","(Roux 1833)"
"16382","2280901202","Bengal caridina","Saltarelle bengalaise","Caridina bengalí","كردينة بَنغالية","孟加拉米虾","","t","Caridina propinqua","RKP","","De Man 1908"
"16383","2280901208","Tonkin caridina","Saltarelle tonkinoise","Caridina tonkinesa","كردينة طونكين","越南米虾","","t","Caridina tonkinensis","RKK","","Bouvier 1919"
"16384","2280901209","Pugnose caridina","Saltarelle nez-camus","Caridina ñata","كردينة أفطس الأنف","魏氏米虾","","t","Caridina weberi","RKW","","De Man 1892"
"16386","2283300101","Sabre prawn","Raguié sabre","Camarón sable","إيربيان سيف","拉氏驼背虾","","t","Campylonotus rathbunae","MYQ","","Schmitt 1926"
"15700","1705905544","Spotted tilapia","","","","","","t","Tilapia mariae","TJP","","Boulenger 1899"
"15701","1705905545","","","","","","","t","Tilapia nyongana","TJN","","Thys van den Audenaerde 1971"
"15702","1705905546","","","","","","","t","Tilapia rheophila","TJH","","Daget 1962"
"15703","1705905547","Okavango tilapia","","","","","","t","Tilapia ruweti","TJW","","(Poll & Thys van den Audenaerde 1965)"
"15667","1400205802","","","","","","","t","Thynnichthys thynnoides","TYT","","(Bleeker 1852)"
"15668","1750501201","Black snoek","Escolier gracile","Sierra grácil","سمك جِراب نحيف","黑鮨蛇鲭","","t","Thyrsitoides marleyi","THM","","Fowler 1929"
"15669","1430601901","Giant slender moray","","","","","","t","Thyrsoidea macrura","MTH","","(Bleeker 1854)"
"15670","1250304101","","","","","","","t","Thysanactis dentex","TYX","","Regan & Trewavas 1930"
"15671","1780102801","","","","","","","t","Thysanichthys crossotus","TSO","","Jordan & Starks 1904"
"15672","1780902101","Broadhead flathead","","","","","","t","Thysanophrys arenicola","TAN","","Schultz 1966"
"15673","1705951901","","","","","","","t","Thysochromis annectens","YCN","","(Boulenger 1913)"
"15674","1400216001","Loach minnow","","","","","","t","Tiaroga cobitis","TGC","","Girard 1856"
"15675","1705905519","","","","","","","t","Tilapia bakossiorum","TPB","","Stiassny, Schliewen & Dominey 1992"
"15676","1705905520","","","","","","","t","Tilapia baloni","TPO","","Trewavas & Stewart 1975"
"15677","1705905521","","","","","","","t","Tilapia bemini","TPI","","Thys van den Audenaerde 1972"
"15678","1705905522","","","","","","","t","Tilapia bilineata","TIB","","Pellegrin 1900"
"15679","1705905523","","","","","","","t","Tilapia brevimanus","TIV","","Boulenger 1911"
"15680","1705905524","","","","","","","t","Tilapia busumana","TIM","","(Günther 1903)"
"15681","1705905525","","","","","","","t","Tilapia buttikoferi","TII","","(Hubrecht 1881)"
"15682","1705905526","","","","","","","t","Tilapia bythobates","TPY","","Stiassny, Schliewen & Dominey 1992"
"15683","1705905527","","","","","","","t","Tilapia cabrae","TIR","","Boulenger 1899"
"15684","1705905528","","","","","","","t","Tilapia cameronensis","TAM","","Holly 1927"
"15651","1706800201","Silver spot","","","","","","t","Threpterius maculosus","HRM","","Richardson 1850"
"15652","1210605207","Baelama anchovy","Anchois-moustache sardin","Bocarte belama","أنشوفة شارب سردين","贝拉棱鳀","","t","Thryssa baelama","EYB","","(Forsskål 1775)"
"15653","1210605209","Dussumier's thryssa","Anchois-moustache mandeli","Bocarte mandelo","أنشوفة شارب ماندِلي","杜氏棱鳀","","t","Thryssa dussumieri","EYD","","(Valenciennes 1848)"
"15654","1210605210","False baelama anchovy","","","","","","t","Thryssa encrasicholoides","EYE","","(Bleeker 1852)"
"20373","1090100709","Spotted spiny dogfish","","","","","","t","Squalus suckleyi","QYW","","(Girard 1855)"
"20374","6930600201","Purple sea urchin","","","","紫海胆","","t","Anthocidaris crassispina","UOL","","A. Agassiz 1863"
"20375","3161200305","","","","","大獭蛤","","t","Lutraria maxima","UOQ","","Jonas 1844"
"20376","6931700101","","","","","黄海胆","","t","Glyptocidaris crenularis","UQH","","A. Agassiz 1863"
"20377","3070300121","Greenlip abalone","","","","绿唇鲍","","t","Haliotis laevigata","UQK","","Donovan 1808"
"20378","3070300122","Roe's abalone","","","","罗氏鲍","","t","Haliotis roei","UQL","","Gray 1826"
"20379","3070300123","","","","","旋梯鲍螺","","t","Haliotis scalaris","UQM","","(Leach 1814)"
"20380","3070300124","","","","","台风眼鲍螺","","t","Haliotis cyclobates","UQN","","Péron & Lesueur 1816"
"20381","6930200501","","","","","马粪海胆","","t","Hemicentrotus pulcherrimus","UQO","","(Agassiz 1863)"
"20382","1410703107","Soldatov's catfish","","","","怀头鲶","","t","Silurus soldatovi","UZA","","Nikolskii & Soin 1948"
"20383","22810XXXXX","","","","","","","t","Oplophoridae","VWX","",""
"20384","69401003XX","","","","","","","t","Holothuria spp","WBX","",""
"20385","14002016XX","","","","","鲫类","","t","Carassius spp","WDX","",""
"20386","14118087XX","Heterobranchus catfish nei","","","","","","t","Heterobranchus spp","WIX","",""
"20387","3070900302","Knobbed whelk","","","","","","t","Busycon carica","WJT","","(Gmelin 1791)"
"20388","22830XXXXX","","","","","","","t","Nematocarcinidae","WJX","",""
"20389","3070900303","Lightning whelk","","","","","","t","Busycon sinistrum","WKO","","Hollister 1958"
"20390","3070901201","Channeled whelk","","","","","","t","Busycotypus canaliculatus","WKQ","","(Linnaeus 1758)"
"20391","5311103601","Florida softshell turtle","","","","佛罗里达(珍珠)鳖","","t","Apalone ferox","WQA","","(Schneider 1783)"
"20392","1830309302","Cadenat's sole","Sole de Cadenat","Sortija de Cadenat","","","","t","Pegusa cadenati","WZA","","Chabanaud 1954"
"20393","1400233202","","","","","黄尾鲴","","t","Xenocypris davidi","XJB","","Bleeker 1871"
"20394","16111006XX","Soldierfishes nei","","","","","","t","Myripristis spp","YDX","",""
"20395","1400234201","","","","","鲈鲤","","t","Percocypris pingi","YKI","","(Tchang 1930)"
"20396","1400234301","","","","","黑尾近红鲌","","t","Ancherythroculter nigrocauda","YKQ","","Yih & Wu 1964"
"20397","1400219302","","","","","","","t","Hypsibarbus pierrei","YXC","","(Sauvage 1880)"
"20398","1400219303","","","","","","","t","Hypsibarbus wetmorei","YXE","","(Smith 1931)"
"20399","6940100107","","","Pepino de mar","","","","t","Actinopyga agassizii","YYC","","(Selenka 1867)"
"20400","1704118104","Orange goatfish","Capucin orange","","","","","t","Mulloidichthys pfluegeri","YYP","","(Steindachner 1900)"
"20401","1410813002","Ussuri catfish","","","","乌苏里拟鲿(乌苏里鮠 )","","t","Pelteobagrus ussuriensis","YZI","","(Dybowski 1872)"
"20402","1400207902","","","","","大理裂腹鱼","","t","Zacco taliensis","ZAQ","","(Regan 1907)"
"20403","3161204002","","","Almeja reina","","","","t","Mulinia edulis","ZEC","","(King 1832)"
"20404","1411803020","","","","","黑斑胡鲶","","t","Clarias nigromarmoratus","ZZB","","Poll 1967"
"14594","1700222901","Bigeye bass","","","","","","t","Pronotogrammus eos","OGE","","Gilbert 1890"
"14595","1920103101","","","","","","","t","Propherallodus briggsi","GPG","","Shiogaki & Dotsu 1983"
"14569","1703221701","Ornate jobfish","Colas orné","Panchito adornado","سمك عامل مُزَيَّن ","蓝纹紫鱼","","t","Pristipomoides argyrogrammicus","LRY","","(Valenciennes 1832)"
"14570","1703221702","Crimson jobfish","Colas fil","Panchito hebra","سمك عامل أُرِجُوان","丝鳍紫鱼","","t","Pristipomoides filamentosus","PFM","","(Valenciennes 1830)"
"14549","1411000701","Mexican blindcat","","","","","","t","Prietella phreatophila","IPH","","Carranza 1954"
"14550","1732119601","","","","","","","t","Priolepis boreus","RLO","","(Snyder 1909)"
